custom_pub_id,longitude,latitude
90a626a8d7ba83feebfc68bd06a05c85,-3.197937,55.95275
216f23d99e55e6338d5f86291a454beb,-3.1881688,55.95364
895cceb706d0d6f60f4d4b1e0b4589ce,-3.1865144,55.947063
fa91028e1184f7f71b2bde2f36662965,-3.182649,55.949352
9cfe2e647d8935d05ef115a36125da1e,-3.19128,55.946083
abd69a75c8281a05570850c77a829371,-3.604359,55.071255
e3b7463889abbbe6cbd66ba7b0e3b7a7,0.0907651,51.56291
b2ab71a20e5dcd607d3ad92be9c4b2d2,-3.1519444,56.11611
16c9168cf94b368e24af6589e02a560f,-0.839452,52.223923
4ce6e86d976d112113a976dcafe1acea,-0.709767,52.389816
6b80cff3f2ae9e012947f781ad43b174,-4.2702913,55.868713
8567e9e19aa9d4d1e607c5f901b6cea9,-4.24998,55.85457
b10d3b000e5350859d1ffaab70c87793,-3.6147828,55.068615
4415d32511e862aa372a39b233d83a76,-0.0742546,51.520157
fa7a421746d8daf4a8c4e09935f5fdda,0.0474093,51.550415
f83054e22f80215f6f4c07bab1a789f5,-0.897001,52.23748
6af23ddafe8f2f9844cc305262830729,-0.0406964,51.52915
0fa3e2d37448d6ca15808f33a3af486c,-3.4710283,55.93377
b116227b9a37341991cc4452733326e1,-3.0259123,55.94476
a1d6eec8344d293ec2ecbb23c1173d65,-4.224489,55.904526
b567fe97193194b0e98086ec670b8af9,-2.1513991,52.598576
974e9e94cb6318bf8eb09a03168a15a7,-2.419341,52.534275
6b7172828cfb1df4190324ddb2964c3b,-4.7608886,55.950634
876a69007bda8ee563e83a5a916ddd12,-4.074466,55.78378
201a3d55115fa4bf6736b99542c98336,-0.5318108,50.804462
53f94186daf6cadfe740be60acc4f804,-1.2948844,52.17681
e039cea86fa2c6773461dc6059d99e83,-0.9636111,52.891388
d2655e22b09c515138744c3b98db2858,-0.0469781,51.553467
7c825c579c8032f2376df8ea8ef1a884,-0.10055,51.53264
99b27c9eeede58335ba612f7d66ab7b8,-1.9798934,52.214565
7499faf5ed38a8f3b28df4937bab4665,-0.9756192,52.857983
b2e0cb5f56ad1b4223a7cc94056b23e4,-5.05189,55.83736
1dd0359c4e413b141f68695333c287a5,-3.3437428,56.588387
72f5ada37196b054da50f47766672d87,-0.1197068,51.5983
9472c9b210a89acd15207d7cc7839e50,-1.1194065,53.376877
942dd752522e3b41029f07c3da922850,-0.1161304,51.588028
ae73d2a6104a29113fe65eaf28c01732,-2.5846984,55.74211
bddf66521a0582b42306dfe1895cf951,-2.9702313,56.459892
9108615dfef062424fcf02fae62508c1,-0.1655132,51.55559
74c86315c1894fe58fde5d835d732f24,-0.1404375,51.550976
c0d96f9aa100bdb5498462975e32b331,-4.037663,55.7716
38970199da9fc9b23086bf051f502ffd,-3.1949208,55.652
6e769b8a76c50d1f1396ffb70fa87dbd,-2.1021307,57.14531
106ad3c8f7508d761f75bae184eb1d7b,-2.0938356,57.150887
35c204ba8d4f8f202c209a674078410d,-2.0941627,57.150333
5b01f1a9a151f685eacab6ea397231c1,-2.6620226,56.732117
4a082a7a5ca29ec8c311f46a750f6a25,-1.1835864,52.98194
0a21eeb36847f1cba129e9020184d836,-0.1746517,51.52414
f161f1fbe9a486866c68a4a8a943941e,-1.180898,52.98082
ad4018a162cd2d51a41f8cb83768163e,-0.0520556,51.458244
a69143039780b5d4062ebb4bd89f64a2,-1.2089773,52.920227
9b81b106e33e4ec09d078fd7fcfacf93,-2.9819596,56.475834
92b185eb6b18591076d9a3779930cd55,-3.2093258,55.949886
6c53aa8b7cba791c380a73fe3e888eb2,-3.168509,55.976128
e0e8d4b64d7b34bfba3597e8c38b9a2b,-3.1698956,55.975883
62a6ed6b9b2a10676961e6004d2e18ef,-3.1734679,55.975986
9aec4c8847c2e1651b2c57653ffe0261,-3.1792476,55.97635
4bbe31dc13797c315bdcf238ecb195e0,-3.1833136,55.974113
7934b2889d472330d86902cfea68905b,-4.26796,55.865364
7b269e9a79bb0932c757af27da601275,-4.256807,55.85697
904fb6fb35fc9a29da65edd799b1efe3,-1.1519753,52.95348
6ba978b742639ba1d70072a0045f9d55,-0.0587891,51.464794
468b2b42c1f0c868b1bef8b877e58b43,-1.1517978,52.951134
486d4ec10995d72c3c0b3f19ad7ed6e9,-4.1322145,57.581173
2387218d8753214c451f83aaa87463e2,-3.6126194,57.60984
8d400bb77b2ef8de897c459ef68220d6,-3.2289402,56.621426
3caccb494d635d0f5b7c07c3793ce13f,-2.807108,55.616055
49113c855fed19b2edad83648f50c919,-1.5947741,53.48285
f628f1df96b2183fab966e586a5b9137,0.0790773,51.4808
83e0f69418a28bc958ce9a66f6075b60,-2.1360385,52.98992
fa15a908e9bc37769e5aa2a51aadd421,-3.1841877,55.950405
7edc35052f50b0f96dc7f873240018ee,-1.1691096,52.963646
b558617d5490715ac13b34ee0d2593ef,-0.1403742,50.823666
5d87ba48a333943e0d8c59e65db60366,-0.1397625,50.824196
7419584b48289fb618e8af0602837fbe,-0.139286,50.825626
1c00a6faef2363a82aabf3d963452231,-1.1269621,52.958176
9ba8707a69e26b53942345efc70d36ab,-1.491495,53.40119
f2d5025d66d27f418ad20321fc100b5f,-0.1439724,51.477318
b4176f60e52ac62b1f64e36599f2c6d5,-0.237608,51.447136
be34fc55365d711bbfc87173b35dba55,-0.9398604,53.32254
020b0174b7d6cb8e88bc3fe6437bfda3,-0.1840867,51.43145
849fa652a0b18989a719dbecba49470b,-0.359923,50.815926
2ded64fe4b84bba4cd7b51191230cbc7,-1.2251112,51.90773
526ec6aa87d2bd5dfa34f59817532ebb,-0.1433942,50.82413
92cde5eae326d43da01ef39730c1413c,-0.1855119,51.433807
2635b195efa42b21dab9bae2bdaba378,-0.1876643,51.460632
761ddd33be8fc9274fc77f015256021b,-0.1347304,50.82072
f23d127c8f9efe8abaf8e7a82be5fb2b,-0.1296508,50.82177
6bb7746c666aa089a324d156fa1cd567,-0.1287272,50.834103
7497628462a234669411a4c4efb09b06,0.2975861,50.773582
8dce3aee5141b29ba9650e6a7de566ee,-0.2300304,51.42642
6eeae985e4cafceaa7b0872b0b8851bd,-0.802714,53.08046
7c771589efb6a93fd9e728a04b1cb196,-0.1467093,51.489017
4b9796d4f89a4c1d0a9eed94f793726e,0.2669535,50.77268
acdff02816a4a629c546d7a9f150ab0b,0.1154806,50.7787
095994f41d845b0058367a897a8a1b0c,0.1595839,50.79492
35729ed9e52ded5f854f20abdb197f36,0.2595353,50.78754
584839c9a5d89e176cb75484fc8192a1,-0.1317318,51.51275
c24c452460d1aa3fa1965476f7e92050,-0.5353229,52.282467
7dbbe84958feb84ca5203ebbf50478e4,-1.3072175,52.9666
6a91feb7ff40118630d5ddc2465ffee3,-0.2353439,50.833473
569a53b8418a7fa00eb21bdd9bc14d8c,-0.267323,50.839523
7a9394376fa7a42d1dfe6b3879e58cad,-0.189883,51.115097
ed592c500b68f5c981a5d0b5d685be54,-0.4354802,53.844883
14ec32ef27b196b4cc0dd71ee62a934b,-0.1418426,51.517647
ee630eaa42c82e17b4f27c383a00e4d3,-0.1313675,50.921818
19aea57f2354ea0d593c411ee7587741,-0.3336528,53.742203
994962e2d8b3b0c92f4aa2d0f00b9de8,-0.1767856,50.932945
02b50b1af2d5814123ff86b625a487a3,-0.0581164,50.946575
44295bd29a1ac41161eeb8ab5e95ca5b,0.16186,50.92428
75b212bbe7220a8e99d6db8b6e1b0b01,0.0494837,50.79476
5017835b26cd89b7476f31e5e2c69381,-1.1674105,50.650402
a1f6ed73affb63a5aaf0132d1781cd34,-0.7986079,54.136986
d4a63c014ba09242c03b830f1be3cbe1,0.0001156,50.87305
1b48f63dc5a7501cfa62c48a4ef6267e,-0.178404,51.51238
8dca493c09e7f5cc5c4a8087077cbacf,-0.2348502,51.490505
6dbbfb0c8cf20ba45498c51ca3079703,1.188941,51.08323
f4aa46738bbe633732caa1bc04f6c0fa,1.126454,51.295734
9502e9ca00a6e4f0524d2b650e873a48,-1.0849391,51.012108
27f1e867643c5076710711e138704a92,-0.0859758,51.105385
35565bf2e60c60e5e4832b88a2c79b6b,-0.1838744,51.52202
296e37db4117dba154a5bb45ad565757,-2.6131272,51.456238
218ca1a3311d9aa7b46664046215cfd3,-1.0697042,53.784065
04cc3853fabe5136b832b08d8236d61a,1.1324667,51.350327
12d2d14f98b80062d84bacae9402835e,1.3873131,51.391113
c0feb1a3ed83e1d998cb42733296f688,0.27803,51.413597
2f2f07fd58b96ae58a07a4425dac0c7a,-0.7389953,50.985535
1afc2c995241b622086f7e79c5fdbe48,-3.0284586,52.421394
9ee0fa02554a804c81b65425e6ce7885,-0.813471,51.816517
a8e273433ceecf5a48aafb01b52d971d,-2.1387558,53.0253
1ce0b37c7cc36992a2252ee8037ec19d,-0.6686586,51.61868
d5b58cf96087bfa826eceed3aee74b9e,-1.2013497,50.59472
2f49bc3706d15e1602a7f0d7103bad25,-1.271124,53.876278
1cc94ee254f7bc9a460a9a6ae980c1d3,-0.1538093,51.36672
809104d68666f875477da1289ed1a434,-1.0838242,53.960598
25ab41c054cd903417d90e5f09336037,-1.3845162,53.37138
116f5084bc6ef34b0111bf37aaea97e0,-0.1052345,51.389275
9b90032b8b2c2eb7c445f6bbfd0cf8ce,0.5249098,51.406384
f2ace6831f87eeacc62cd0a27b3a8926,0.490087,51.414707
0b642ec63a0c9b31b27e22407ed65029,-0.2706903,51.33321
010bb0d9beee4fd7a3556e0dfe24a03a,-0.1038994,51.525776
1413b0e2718f878290246860ea787c7b,-2.2452307,51.865593
f139ce3ce6da0d77ae4b32daea26e2b5,-1.361111,51.71
537c0f1852cdda7599576d5232dfdd1a,-1.2815806,51.66986
ced18de057645f1857eeafb7c265d3a4,-1.2617016,51.764732
d65aaeff8da71f842783b631bd561fa5,-0.9695811,51.63293
d026331e87abaf842437adc1b01af943,-1.4229671,53.411156
17c8c9a0319376f25f0a2c89fd81d793,-1.3515207,53.88071
7a04eaf0fe1961cd8954a22ab9d6fe35,-1.2684598,53.714413
769583ac7d62c2a381dd3b169d610d18,-0.1184939,51.528435
fb98da6613da47df8bc821bbd846731b,-0.2546811,51.495697
616445ccba7f82d59985491ed7756cf1,-1.091952,50.800293
3221a8b97e98e71ace9a1d59839c2ba2,-1.0766634,50.805714
94c6b04022cc16ebc2e209727b73f505,-0.1425516,51.539024
141c1fe711bb299b9cd9f324a9fc42c4,-0.7374045,50.909786
73fde44ae2d15a7ffdb29e382a54fd74,-0.1497684,51.574963
8a53111f3b1f3cee5a9d8847dfc05952,-0.1358333,51.539165
aa4f4ad60b48600615d19c030cd31496,-1.2978346,50.699455
0795a331c43eb5a4ad9f73752657e745,-3.7837117,52.13066
b9a10e2471aa0c6f637851f2b5590310,-1.0800654,50.786266
0275f125a4decdc46bb6badefeb03830,-0.960563,51.453365
b97c52032a0053868ba8e2959d775cdd,-1.1748573,50.71784
0493c2a2d289a0ce468cbd89845cc0e5,-0.11005,51.501133
f93b6be7accc7dfdaf2733de61eeb4c5,-1.4024568,51.49315
758e3d731abdb6e784b82ab5c4a7a3ec,-0.9001418,51.30593
093f372de88ce8f92d324502bd2a005b,-1.0402002,51.551586
69299cbdf81b254b9fab98250eb78dda,-0.2671144,51.234467
89c455eea1d03b1472f3376af760a714,-2.098644,49.181805
de25378f2297c010b6909b8fb66f9083,-1.1370167,51.521454
2b9becd434de84d732d5d7255d854275,-0.3806926,51.59434
4d3be9b89c22ede526583999adfc4f92,-1.3991622,53.78707
88f194ca74baad6c9eeb48d5ae50795e,-0.0994017,51.240295
24834b41f37af05dc56443565b64272f,-0.1076674,51.2429
482d2a4429b9335bad06b1c857201da5,-0.4047477,50.99318
cb3ee5a030b5fc9801fe1570c469b065,-0.1522633,51.26552
d80f43370108b0e8cae545279fcb5505,-2.2137828,53.02581
43030c5fab8729cd7201298aff781488,-0.2286802,51.233223
71d29735f3b2f2edb7316d24608bb937,-0.5346306,50.95552
d5035b22195bd713f9d5357eea8ef407,-1.660219,51.642223
bea506a0f32e75cd49659d49535f965c,-1.3925,50.914722
efb76a3f76055c481459133e281f0319,-1.3147686,51.069195
99bf18780b3c3d28e39cc0d53bddaa55,-1.3989683,50.870495
45fe7a7b69f3c73ad4cf7c838d70a538,-1.5101497,51.30663
520b7fe6c585a12a7d4d8ac22e11fdf3,0.2921991,51.26896
7ab082875a5c26a724b65a8adc42b4d3,-2.10434,49.184364
97337ec8ccf3651c0f7ec80b82345e2c,-3.5735438,50.430576
c68d552804faaf102df85b5b567233bb,-3.3567028,51.764732
7aed5a947a49c0c306f2a8d34dad2506,0.383616,51.146225
d5df57d8368df8772b1264c08f7f6b93,-0.1349434,51.471478
7ff8dd7246723f23a0c99041e996588e,0.6080334,51.118996
1a3e16a7c61069f7f057c6250aaf12a9,-1.9619687,51.71483
1fbf61a8548761ebe82c6d0ee22446ae,0.7301338,50.950596
369d47924d97094218dd94cdaba780ac,0.7322673,50.95005
d38344c34fcd4af27d2c81a3e2d65e88,-0.1316733,51.528397
2ef604b44c0484b23a0eb4f25b6d0add,-3.8395553,50.672417
aa82b5666de54b810aae84ef80bc2fb5,-0.1332084,51.5281
004247126ba00ef5156a4d09d63151e1,0.4081932,51.046917
9e0c8caff5b19eb22893236a74ffd87f,0.3054771,50.78447
9cc940f6a636eddf5d6ff674a82e3873,-0.1425802,51.51281
2a7c9242948404343983090a55d9ac44,-3.040402,53.212772
864af360788197b1fe31dcd31ff0faaa,0.145534,51.185875
793de942722a1857935be7d5923c4d14,-0.4803533,51.457115
3f82ee0bd433f9d75a133ea34d770e68,0.5391638,50.85147
e5a421f259f827b26120cadec0977872,-1.7841394,53.65033
d3fc7042d69e64c1d7c21ac680ffa106,-1.7301748,53.651207
4d1bf0d0d4e404937e1a547bdee6b45c,-1.5346019,53.77212
3c148cd224584da088b01d92cb0a6331,-0.0287304,51.51227
abf5e4dd60d907589039ba1eac295a34,-0.1899504,51.535088
c78ff079d6405c4b87a959aecb133d5c,0.0033531,51.461002
c532e87c42177dd879b8085aad308f0a,1.4243516,51.33851
e06205807d871d7f5acec1da79e75915,0.2848467,50.76289
a3e37caeab2dd4456c25fb812772c59b,-0.4487079,51.553684
969870ac557d80b7c9d16e7772403890,-1.5393326,53.800068
34425be8f9ee7bb20380efe5c9fecce9,-1.3415883,54.233067
eb2e64b377921322304f328835a2b05b,-0.8814691,50.970707
4e7ccff46771be2c09578cf573ce3891,-1.0917234,50.800293
4b7c3e96d7ec50364065f37d1e435237,1.0684669,51.28329
1204c5b80991b4cd958e2dfe539c7265,-1.1234993,53.936073
49fb89cbd3d16fea23ca2efb49f2fc7d,-0.3513453,51.55313
efbb9d232cfb3fb6fdbd6547f2d8782d,-1.4268019,50.9113
2364baef69c800bd3bb3ca1869fde9db,-0.7502252,51.242313
009fc3d85697e936eb306e3ec87f796d,-1.1237102,51.10568
457ed791b63fc894afdb9049f962dd4f,-1.2912433,50.579212
a43e54de857601c7574ac902c70a61cf,-0.0581769,50.80464
55ef954161d3645caaa89a38285442c9,-2.1001801,49.18558
df38bc3032998b361efbbddc55ca48d7,-0.1091056,51.532948
1acc7b27655d8dd07ef2ee90120327cd,-1.4743133,53.382057
2b6314bd5c653c65e36b630135e5db1f,-1.2251652,51.154964
32f7c82ede9990603bd7911ebd30298c,-1.3979203,50.68027
a819f5009a7827966d1e945c89e414e4,-0.0577579,50.804436
0e16f37fd7e13422ae2e314722f79a42,-1.186405,51.070187
dc388c188777f62353c89549dbb4a136,-0.3643196,50.812283
136bd1056d01dabdefc5b16790f55760,1.0690148,51.282597
c30a83a944bca3593b0f140016d9fe37,-0.0899637,51.543762
dc495ff0a787dba2a0f07d6239d1d23f,-3.2798283,50.916775
922a53731c2ea084354f733086ff8c14,-0.0098928,51.48168
abd89f2c281d5c1247b79017b6893f00,-1.3743496,53.34556
3de8e689a1a46000ad03c0270ef77c06,-0.128304,50.861076
694d4a830d9c5f6a1328e20809c1cdd1,0.0707269,51.43872
9c37dfcf1e7af4747b491e263a8ea8dd,-1.298065,50.7624
7b391dd790c56ad1a184d7792841d832,-4.0349283,50.890533
be210092c0f1eb2c35d865ce3d44a105,-2.2063491,49.71382
74ec1e9ce547e444c224f465b8c251c1,-2.520138,49.482834
877d49ff8e1b8c141c7ed9bf693b541c,-2.5514257,49.45409
af513a472eab285f3485a7036d7c6701,-2.5315185,49.46204
ac4bc32c6081da8e298fb02337439b37,-2.535582,49.45894
ec019e6002fe6aabda2834957ba40529,-4.248856,50.43081
b579ac4e253cb58785b52c1be2b46a80,-0.064219,51.500187
8f61124dd48ce0fb2e97bde5e60ffd76,-5.5349836,50.120975
cf2713765602de032dec6c0696871a80,-5.203286,50.309322
42362ab080ae5fdea3d6370c426c0c78,-4.194437,51.056458
60b13dc1551e7df731cbe8316857341f,-4.05847,50.48649
19bb2d150945f7efc647d385417223a4,-4.1629057,53.22469
15fa1891afdeea0d6a9f514dacd16310,-0.1395404,51.518955
ad76e441cf159c6f5159fcd95898aea9,-4.0932274,51.072716
1e0ce8258e382e1a6b33ce4bba9eaf37,-4.207928,51.01664
6cf38dea64bbccef4af0efbbb374b334,-4.095,50.890278
9bde29540781b73abe8aef166996bbd7,-2.3674767,52.06894
fc22bdc32b1fef11ab002c29b0a69aef,-3.277944,50.835354
32ec7e7d54e0e8094fb7e9a885a2f632,-4.029166,51.20206
bd2096f7d296aae657c4ce200f0540ad,-0.0586231,51.47728
1d620a0e7785d66555486c6ea42c552f,-3.7214978,50.41462
ed4cc58c5325add05a34e59113b298ad,-3.3787994,50.97276
346d34b4c28744b67d072d1b6f1c2b63,-3.5658195,50.585037
570378a070727d920dd45570926867b7,-1.732061,52.386387
474e6fa565b5950dd6783b14e023786c,-3.8025942,50.860455
1b8c5e531b6ba750409718b46b63b956,-2.9604266,51.919533
3567380f916ca55b57ad227524176abf,-0.232675,51.496822
f9987bc8cacfb70aa16c471c77f952a3,-3.608063,50.52894
07eaaa19f88c9343211e902a8206f419,-3.298143,50.699726
2020c92d165af9c22ec4bb17bc77bb60,-4.169673,50.376545
eae1d78dbf20969f1bedae46b3cce520,-4.200494,50.40663
110bbb8f4f2a05e6218d01f0bf6e0514,-0.091456,51.485786
32bbc88f2c495b91ab6d27bc0a025ada,-2.632626,53.545094
757837abdc88112d94b60c2813a32e35,-3.2405112,50.694183
2e0e01f82d36ae6881fc6ea1d9bc7fe4,-3.074756,50.836605
34ac59a7f7f450cc3010a800e9295203,-3.665,50.48861
21a1d1f5eb10f99a323f00bad6465a14,-1.8556212,50.728203
a3fd5271c57432e4f714b67854afcda2,-2.8591664,52.31628
0ba4fe02a820a154c68bcf3e7cd00639,-3.9263384,50.730484
8fac7047011bc14db0f5fa0886bc46d3,-0.0285578,51.47197
669d31ad2b456dd0d8eb0e1d6e9a2a6d,-0.0465773,51.4745
dbb8877501eb227c05dd88860153544d,-2.0576732,50.638
f1422c9d0659f275bd89b8260c524653,-2.47331,50.774895
c0dcd8b87b74be7544ec96355ecd096b,-2.455662,50.60597
897dd084bdd362372b765d36db3c1a92,-2.1521256,51.815434
cfa282063f78a0e47e4e1532286954e2,-2.2652488,51.92403
e766981f7656e0171a1d3fc5140b64cc,-2.5825565,51.455643
381ea62ec77e83722a847c4ba8b1108b,-2.6063666,51.470303
8421d7862c699552116287f0128a8c04,-2.5519717,51.45698
eb1517d7558da5c97c688e3f68cf0174,-1.8725235,51.96309
cb9895a342c6c4fbd4062f65184ce3bd,-2.5972075,51.44967
c28249e3011839d0ea8705eca2a9f99b,-0.1090192,51.532024
e2fceb18bcbade22faac8bd40693b1cc,-2.0565324,51.90139
2791eb173b3d5ae46a62bc7dee946277,-2.0728078,51.902058
cdeb9532f9bf3fc43002d0b1ea7c0d0b,-2.0725505,51.876743
837ebb893e94f4debb0125bb1831c504,-0.1992018,51.653133
597c07c9b61d276935f551fa1006aef1,-4.4841256,54.148647
3c4df460b997bc57635b24079408e29f,-3.3243563,50.985832
ae7bd647fb2527bcece6ab511897ec8b,-2.8637595,51.32726
b2e733c9d330add5b7bc4c0b618ca437,-2.1564276,51.995728
82949f99ba05a8fcd9e60784b8d196df,-2.1542804,52.468895
49adf0e9ff6810f9446e9e5189c30aa4,-2.3964968,51.38058
5cfa1699cdd48d0f54423e72b78c0458,-2.3477056,51.398575
72a2076dc7241197add0ed5e3e32e0c7,-2.3526652,51.385853
941cede34d4b152dd985ee91a8871d76,-2.9924202,51.1275
b0aadb60fa4a06eb1a38b8eda68b8d2e,-2.6712027,51.057503
47a432809723e3c28338e02dbefd8b35,-1.5852729,54.775997
1981e5352f79825da888e5228cddef9d,-2.3655555,51.38278
cd654db2b255e10c806fe4b229a08de1,-1.5722904,54.77554
15e58b80fea25e2440c67f8de4e0ef08,-1.5074211,55.186626
bc17c6d4fb910254832cfb14175d5829,-2.8493989,50.914497
8814cc559542e0e240f56794d2bdff17,-2.4976363,51.41307
65626b8ec7150eb120c3e2340c5993a0,-2.7945354,51.417576
3615f1dae0c186736d82caa1bd1b8489,-2.811769,51.245426
a1620f61f04f989ab83a46bc75c32d27,-1.8618462,55.40312
ee8256f8f55505cda1167bfaf415a430,-1.234956,54.574226
eb8a2abfc325c0cbe2a22977ac186759,-2.3645847,51.34959
3abcf0fdafe270c3d163950139313538,-2.9853673,51.353394
e5162ce0fb0473751fb2405e5edd50b7,-2.4077299,51.0569
8ea5dc09a448f7c6a2c332a0ac8ab300,-1.9439503,51.353992
504b92d0421b29dcd778a772cb28e6a0,-2.6312156,51.309002
afba4d0534156d831d1f3eb4096198ed,-2.6554668,51.141315
a8e70bd88f8a7c1183b8871a2d86007d,-2.132909,53.260544
b3d28e11b527986d1c43cdde49d5dfd1,-2.4713652,53.5897
6e914b5316dc41e6068af1f473946604,-2.0012417,51.396526
3e8d7a54d0f8162da41d4ce4afc17d99,-1.5479033,53.790916
eac57e492e8b206c7d9ac6717ac02bbe,-2.030928,51.363235
83ba5bdaabe165d910e39043fe27ad3a,-2.1875255,51.199623
19fccfcee19e4d6739bad4b3a31d2cbb,-2.2428062,53.479324
d20d681b9dfddd23b188fb40e4e33b0a,-2.303114,53.419743
c43b2353fce79e0c0ec1003c1d05514b,-2.53932,51.259453
bd0ec0d360261ae814a1531e03e2d873,-2.5329049,51.458874
fabfbba79f75d9692f0a081f678b82f6,-3.0587738,51.723568
69041ed9c7478b36d1d30de7d1a56710,-2.284218,53.54004
f8c2fc2afb8ba8a5a3ea9917e857f8f1,-2.058082,53.48134
96ab7a3c212b0d41453038c7ee8603df,-2.631899,53.54564
50e42e065a081a1da5e9e99b638fc90f,-4.549646,50.906868
e657ad5b8020f7694f6efee339acff49,-2.8836918,50.793934
2e53be1a903dfadb58167dcc94863d4a,-3.2902663,51.12818
3a392d346e767d665d5264d5d07ce3d8,-2.6406174,53.57251
b27f8fa463056eb43c5f9dd5aa05b132,-2.2122095,53.435783
f794461441860407b7b98b677ef0e77f,-2.0714772,53.22232
805fa00cf63ebe8524edba97e936ea24,-3.6276867,51.21866
cd79764a2fceb1fff22b20dc6338cdd9,-3.6484604,51.107883
81412d84ecc38b8d93a2ae3de8a3358a,-2.611132,51.445805
d5a04c9c312f0794718d8b6630de5cad,-2.4019203,51.378872
d4debcbe8c3f2fa5e217acec6bf0f40d,-3.1628265,51.493755
4c8655d5c8466ff79da3f5244349e189,-2.5799122,53.305912
825857fae6a726b44e4f3414733d8939,-3.0126002,53.920177
f90a33fddea492ab83bc72b3e396105a,-2.4475543,53.728127
cc2b48721352b221fd6929623fdbecb9,-3.2187216,51.49429
aa5b6548c1844f91feb88204e4098407,-2.5634425,53.779366
d8a7aefff97dd1fbbccad32059e2087b,-3.4027786,51.650494
99935dc47b73a35deb106aa8180bbc6f,-3.046834,53.823124
6988942137ec3b59afdb6a624dfc3d23,-2.885298,53.568466
8af95f17823af743db00b37800cab99e,-2.9665792,53.565228
4fb2590b10ec5c1b56e93465b33034b1,-4.026776,51.613003
56a13f936bc7dba58d44fa425d70ceba,-2.629205,53.65576
f79ac209cc3cef7b9ad5002ade9f91aa,-3.7893393,51.763668
6f86075c36282bab80bb14cb4afe2109,-3.7926145,51.761818
d0609d797ff37bbb5c7a85e5c2e8127c,-3.018921,51.8219
b46ed09aab4e045098867ffae9485acc,-3.0244827,51.82497
8c3eb35c7798d1a293b42f8e59b1cde6,-3.05864,51.732334
b9abf884b94ddcbb248dabfaa0dcbff8,-2.5436835,53.59917
af7a219424cfed015302a25a01fefb94,-2.7116227,51.81212
2a4cc388be6e02468976c4973a93658b,-2.989053,51.570908
6ab1a18e31aaa72c01f3138781840735,-2.9050689,51.70009
3f486f39aaa4013bf32de7e5a2eba53a,-3.5355456,52.5582
eb0468cf31a8bf68ea76df430659b658,-2.4638288,53.514206
cb521f447d34d8fd1aafcb50d8139af5,-3.2728443,52.7662
3ebf09d5f18e463c41d7b08ba62b2f4c,-3.6063352,52.406616
dd592498588129fe8840d1266803e869,-3.5385027,52.447334
cb81eaae946ccf017294d391c61d0b70,-3.288947,51.894917
1763d9946e40ccf0c45c57fc7e32e2ad,-3.0555618,53.07937
16c6a34e5719863ca86c5cbff35addb8,-2.233807,53.483692
fc75700fc34a23f5bd0442644f65ce77,-3.374595,52.980595
d3c0b19ec2d9425f13236e97b4f54fd2,-3.207796,53.25542
ace0c9fd8570daa19b259933cd8ef7ad,-3.1696637,53.09672
d8525df6b8f716fe59b2d2539d571934,-3.2257407,52.99349
7797ba5d1952b83844ea59adc0e43df3,-4.1345024,53.22248
aa58e65ab23c4aa11c413b2aa6040fed,-1.593026,53.785316
afd41da7f353d5f9c96a34aca64dd311,-2.1668205,53.480854
27c053ade55a3f1567f544c442495975,-4.452859,53.41093
c45cf85e241377cff98be6046ab9d9c6,-3.884631,52.742733
2d4251380fd01f80677b341730cf40d5,-3.9729483,53.2519
a931df6f3cba4d6f77a7c530d91fcbcb,-3.561871,53.02382
23fa7b8a81a0af3d1db98f18c0fc9a8b,-4.1618295,53.225094
e4d3cc211dac8a6af40cf75b7a04d1a8,-3.699664,53.289577
0ead23c96cfbd0eaec8b692c514760eb,-4.647533,51.734413
9eb92e569766d0adff0b0d3e860569cd,-4.0508547,52.488117
17299ee0ab7852191fe0bdc429d5ec0a,-4.660334,52.079945
ec2c140a0447912a95f90c0e78cb6b77,-4.3056364,51.856342
c05dcbe0c188151f0957fdb940979b12,-2.7234058,53.541115
cea2c805e107440bc1ab53b998bb50a4,-4.974413,51.99408
4b13ebfb4b8e6d98ffcc28956447456d,-3.1034882,52.533028
0c230f2824db9e6421ebbb378cfde56b,-1.519424,53.3929
502ddcbd09bce5cb0d7bd7cc90e08b71,-1.4717953,53.388588
7c94433cc07255469b92caa4f6940d0e,-4.308282,51.738537
ab2f45d594745e26eb167524621b40ea,-4.0738,52.37809
8b0c0322efcb9f4e74818009b6d9193d,-2.2311456,53.53295
5071e5158392c504defa330291990de6,-2.17382,53.63131
026617b1299908213c634a4479ea26f8,-3.9326594,52.219376
388c21948ece9977fd9037a8f5238bfd,-3.6494896,51.652946
648af6d15c634830eef1dd06251d0653,-2.8220332,52.522327
90eeef642fc38b90f65e91a2caccaf14,-2.0712502,53.54826
82f60348744b238ab402818f8b953b60,-3.0992162,52.175808
42958ab80e7eb57774e30e7dfffa9409,-2.7354798,52.2263
db74a22d6f74818d4956f8474497cde9,-2.893871,52.21792
1032f2aa94ed28aeee07d32b24bd47e9,-2.9600475,52.04671
079318a661ba90ea91f5e4f0c2870d53,-2.4504695,52.6305
87bfe3c48ebcb2205c69115ce41f461d,-1.639311,52.8169
b73e6b1c0c3787c198a2454f7b4317db,-2.0303977,53.52671
f5b7e612922ab9e14e2483f80c5e4c72,-2.0790355,53.451633
1cc48c1521bb8decbb752334858bdc06,-2.368026,52.844574
f06db0a91fdcae981c565f6145f43e7c,-2.0256815,53.106102
